date,account,category,amount,currency,converted amount,currency,description
10/07/2026,Cash,From 'حكيم',"85,000",SYP,6.545,USD,حلويات
11/07/2026,Cash,Real estate,"-25,000",SYP,-1.925,USD,كهربجي
11/07/2026,Cash,Real estate,"-400,000",SYP,-30.8,USD,تركيب مكيف
11/07/2026,USD,Real estate,-350,USD,-350,USD,مكيف
11/07/2026,Cash,Eating out,"-120,000",SYP,-9.24,USD,كريسبي
11/07/2026,حكيم,To 'Cash',"-120,000",SYP,-9.24,USD,كريسبي
11/07/2026,Cash,From 'حكيم',"120,000",SYP,9.24,USD,كريسبي
12/07/2026,Cash,Eating out,"-21,000",SYP,-1.617,USD,غوفر
12/07/2026,Cash,Sports,"-25,000",SYP,-1.925,USD,
12/07/2026,Cash,Eating out,"-75,000",SYP,-5.775,USD,مندي
12/07/2026,Cash,Entertainment,"-35,000",SYP,-2.695,USD,سواح
12/07/2026,USD,Electronics,-5,USD,-5,USD,جهاز مساج
12/07/2026,Cash,To 'حكيم',"-186,000",SYP,-14.322,USD,مندي وسواح وملعب
12/07/2026,Cash,To 'موني',"-500,000",SYP,-38.5,USD,
12/07/2026,حكيم,From 'Cash',"186,000",SYP,14.322,USD,مندي وسواح وملعب
12/07/2026,موني,From 'Cash',"500,000",SYP,38.5,USD,
12/07/2026,Cash,Home,"-130,000",SYP,-10.01,USD,بوظة
12/07/2026,موني,To 'Cash',"-130,000",SYP,-10.01,USD,
12/07/2026,Cash,From 'موني',"130,000",SYP,10.01,USD,
13/07/2026,Cash,Eating out,"-525,000",SYP,-40.425,USD,مطبخ الخانم
13/07/2026,Cash,YYY,"-34,000",SYP,-2.618,USD,معسل
13/07/2026,Cash,Home,"-4,000",SYP,-0.308,USD,مي
13/07/2026,Cash,Home,"-18,000",SYP,-1.386,USD,بطيخ
13/07/2026,Cash,House,"-36,000",SYP,-2.772,USD,زيت
13/07/2026,USD,To 'Cash',-200,USD,-200,USD,
13/07/2026,Cash,To 'موني',"-598,000",SYP,-46.046,USD,
13/07/2026,Cash,From 'USD',"2,650,000",SYP,200,USD,
13/07/2026,موني,From 'Cash',"598,000",SYP,46.046,USD,
13/07/2026,حكيم دولار,To 'USD',-5,USD,-5,USD,جهاز مساج
13/07/2026,USD,From 'حكيم دولار',5,USD,5,USD,جهاز مساج
13/07/2026,Cash,Home,"-69,000",SYP,-5.313,USD,عصير
13/07/2026,Cash,Health,"-49,000",SYP,-3.773,USD,دوا
14/07/2026,Cash,To 'Shop',"-600,000",SYP,-46.2,USD,
14/07/2026,Shop,From 'Cash',"600,000",SYP,46.2,USD,
14/07/2026,Cash,Home,"-240,000",SYP,-18.48,USD,محارم
14/07/2026,Cash,Home,"-469,000",SYP,-36.113,USD,متفرقات
14/07/2026,USD,To 'Cash',-200,USD,-200,USD,
14/07/2026,Cash,From 'USD',"2,650,000",SYP,200,USD,
14/07/2026,Cash,Taxi,"-57,000",SYP,-4.389,USD,
14/07/2026,Cash,Gifts,"-462,500",SYP,-35.612,USD,ابو صطيف
15/07/2026,Cash,House,"-20,000",SYP,-1.52,USD,بوظة
15/07/2026,Cash,Taxi,"-30,000",SYP,-2.28,USD,
15/07/2026,Cash,Taxi,"-90,000",SYP,-6.84,USD,
15/07/2026,Cash,Entertainment,"-15,000",SYP,-1.14,USD,سواح
15/07/2026,حكيم,To 'Cash',"-15,000",SYP,-1.14,USD,سواح
15/07/2026,Cash,From 'حكيم',"15,000",SYP,1.14,USD,سواح
16/07/2026,Cash,Eating out,"-25,000",SYP,-1.9,USD,فطاير
16/07/2026,Cash,Eating out,"-55,000",SYP,-4.18,USD,ماليبو
16/07/2026,Cash,Entertainment,"-50,000",SYP,-3.8,USD,سواح
16/07/2026,Cash,YYY,"-26,000",SYP,-1.976,USD,معسل
16/07/2026,Cash,Taxi,"-40,000",SYP,-3.04,USD,
16/07/2026,Cash,Taxi,"-55,000",SYP,-4.18,USD,
16/07/2026,Cash,Bills,"-50,000",SYP,-3.8,USD,
16/07/2026,حكيم,To 'Cash',"-25,000",SYP,-1.9,USD,فطاير
16/07/2026,حكيم,To 'Cash',"-50,000",SYP,-3.8,USD,سواح
16/07/2026,Cash,From 'حكيم',"25,000",SYP,1.9,USD,فطاير
16/07/2026,Cash,From 'حكيم',"50,000",SYP,3.8,USD,سواح
16/07/2026,Cash,To 'حكيم',"-55,000",SYP,-4.18,USD,ماليبو
16/07/2026,حكيم,From 'Cash',"55,000",SYP,4.18,USD,ماليبو
17/07/2026,حكيم,To 'Cash',"-312,500",SYP,-23.75,USD,باقي حساب هدايا ابو صطيف
17/07/2026,Cash,To 'New Cash',"-2,039,000",SYP,-154.964,USD,
17/07/2026,Cash,To 'حكيم',"-15,000",SYP,-1.14,USD,وحدات
17/07/2026,Shop,To 'Cash',"-15,000",SYP,-1.14,USD,
17/07/2026,Cash,From 'حكيم',"312,500",SYP,23.75,USD,باقي حساب هدايا ابو صطيف
17/07/2026,New Cash,From 'Cash',"20,390",ZWL,154.964,USD,
17/07/2026,حكيم,From 'Cash',"15,000",SYP,1.14,USD,وحدات
17/07/2026,Cash,From 'Shop',"15,000",SYP,1.14,USD,
18/07/2026,حكيم,To 'Cash',"-200,000",SYP,-15.2,USD,حواضر
18/07/2026,Cash,From 'حكيم',"200,000",SYP,15.2,USD,حواضر
18/07/2026,Cash,Communications,"-72,000",SYP,-5.472,USD,وحدات
18/07/2026,Cash,Home,"-200,000",SYP,-15.2,USD,حواضر
18/07/2026,Shop,To 'Cash',"-72,000",SYP,-5.472,USD,
18/07/2026,Cash,From 'Shop',"72,000",SYP,5.472,USD,
19/07/2026,Cash,Health,"-7,000",SYP,-0.532,USD,تحاميل
19/07/2026,Cash,Taxi,"-35,000",SYP,-2.66,USD,
19/07/2026,Cash,Home,"-46,000",SYP,-3.496,USD,عصير
19/07/2026,Cash,Home,"-50,000",SYP,-3.8,USD,بوظة
19/07/2026,Cash,Eating out,"-120,000",SYP,-9.12,USD,سمك
19/07/2026,Cash,YYY,"-36,000",SYP,-2.736,USD,معسل
19/07/2026,New Cash,To 'Cash',"-5,000",ZWL,-38.17,USD,
19/07/2026,Cash,To 'حكيم',"-500,000",SYP,-38,USD,
19/07/2026,New Cash,To 'Cash',-800,ZWL,-6.107,USD,
19/07/2026,New Cash,To 'Cash',"-1,200",ZWL,-9.16,USD,
19/07/2026,New Cash,To 'Cash',-500,ZWL,-3.817,USD,
19/07/2026,New Cash,To 'Cash',-450,ZWL,-3.435,USD,
19/07/2026,USD,To 'حكيم دولار',-5,USD,-5,USD,
19/07/2026,Cash,From 'New Cash',"500,000",SYP,38.17,USD,
19/07/2026,حكيم,From 'Cash',"500,000",SYP,38,USD,
19/07/2026,Cash,From 'New Cash',"80,000",SYP,6.107,USD,
19/07/2026,Cash,From 'New Cash',"120,000",SYP,9.16,USD,
19/07/2026,Cash,From 'New Cash',"50,000",SYP,3.817,USD,
19/07/2026,Cash,From 'New Cash',"45,000",SYP,3.435,USD,
19/07/2026,حكيم دولار,From 'USD',5,USD,5,USD,
19/07/2026,New Cash,To 'Cash',-500,ZWL,-3.817,USD,
19/07/2026,Cash,From 'New Cash',"50,000",SYP,3.817,USD,
19/07/2026,Cash,Taxi,"-50,000",SYP,-3.8,USD,
19/07/2026,New Cash,To 'Cash',-200,ZWL,-1.526,USD,
19/07/2026,Cash,From 'New Cash',"20,000",SYP,1.526,USD,
19/07/2026,Cash,Home,"-22,000",SYP,-1.672,USD,لبن
19/07/2026,Cash,Moony,"-145,000",SYP,-11.02,USD,كتاب ولعبة
19/07/2026,Cash,Health,"-301,000",SYP,-22.876,USD,صيدلية
19/07/2026,Cash,Home,"-140,000",SYP,-10.64,USD,مول
19/07/2026,Cash,Eating out,"-395,000",SYP,-30.02,USD,هاينيس
19/07/2026,Cash,To 'حكيم',"-425,000",SYP,-32.3,USD,هاينيس
19/07/2026,حكيم,From 'Cash',"425,000",SYP,32.3,USD,هاينيس
19/07/2026,New Cash,To 'Cash',"-17,270",ZWL,-131.839,USD,
19/07/2026,Cash,From 'New Cash',"1,727,000",SYP,131.839,USD,
20/07/2026,Cash,Home,"-60,000",SYP,-4.56,USD,كاتو
20/07/2026,USD,To 'Cash',-50,USD,-50,USD,
20/07/2026,Cash,From 'USD',"660,000",SYP,50,USD,
21/07/2026,Cash,Home,"-17,000",SYP,-1.292,USD,خضرا
22/07/2026,Cash,Entertainment,"-50,000",SYP,-3.8,USD,جليلاتي
23/07/2026,Cash,Bills,"-35,000",SYP,-2.625,USD,
23/07/2026,Cash,To 'حكيم',"-35,000",SYP,-2.625,USD,للحجة
23/07/2026,حكيم,From 'Cash',"35,000",SYP,2.625,USD,للحجة
23/07/2026,Cash,Entertainment,"-50,000",SYP,-3.75,USD,سواح
23/07/2026,Cash,Eating out,"-60,000",SYP,-4.5,USD,ماليبو
23/07/2026,Cash,Taxi,"-35,000",SYP,-2.625,USD,
23/07/2026,Cash,House,"-95,500",SYP,-7.162,USD,كهربا
23/07/2026,Cash,To 'حكيم',"-700,000",SYP,-52.5,USD,لرفيف
23/07/2026,حكيم,To 'Cash',"-50,000",SYP,-3.75,USD,سواح
23/07/2026,عمار,To 'Cash',"-60,000",SYP,-4.5,USD,ماليبو
23/07/2026,Cash,To 'حكيم',"-29,000",SYP,-2.175,USD,كهربا
23/07/2026,حكيم,To 'Cash',"-95,500",SYP,-7.162,USD,كهربا
23/07/2026,حكيم,From 'Cash',"700,000",SYP,52.5,USD,لرفيف
23/07/2026,Cash,From 'حكيم',"50,000",SYP,3.75,USD,سواح
23/07/2026,Cash,From 'عمار',"60,000",SYP,4.5,USD,ماليبو
23/07/2026,حكيم,From 'Cash',"29,000",SYP,2.175,USD,كهربا
23/07/2026,Cash,From 'حكيم',"95,500",SYP,7.162,USD,كهربا
24/07/2026,Cash,YYY,"-102,000",SYP,-7.65,USD,معسل
24/07/2026,Cash,Home,"-48,000",SYP,-3.6,USD,عصير
24/07/2026,Cash,Taxi,"-40,000",SYP,-3,USD,
24/07/2026,New Cash,To 'Cash',"-1,900",ZWL,-14.286,USD,
24/07/2026,Cash,From 'New Cash',"190,000",SYP,14.286,USD,
24/07/2026,Cash,Bills,"-28,000",SYP,-2.1,USD,تزبيط حساب
25/07/2026,Cash,House,"-6,000",SYP,-0.45,USD,مي
25/07/2026,حكيم,To 'Cash',"-6,000",SYP,-0.45,USD,مي
25/07/2026,Cash,From 'حكيم',"6,000",SYP,0.45,USD,مي
25/07/2026,Cash,Eating out,"-27,500",SYP,-2.062,USD,فطاير
25/07/2026,USD,To 'Cash',-100,USD,-100,USD,
25/07/2026,Cash,To 'New Cash',"-1,320,000",SYP,-99,USD,
25/07/2026,New Cash,To 'Cash',-500,ZWL,-3.759,USD,
25/07/2026,Cash,To 'حكيم',"-27,500",SYP,-2.062,USD,فطاير
25/07/2026,Cash,From 'USD',"1,320,000",SYP,100,USD,
25/07/2026,New Cash,From 'Cash',"13,200",ZWL,99,USD,
25/07/2026,Cash,From 'New Cash',"50,000",SYP,3.759,USD,
25/07/2026,حكيم,From 'Cash',"27,500",SYP,2.062,USD,فطاير
25/07/2026,Cash,Shaving,"-100,000",SYP,-7.5,USD,
25/07/2026,Cash,Entertainment,"-45,000",SYP,-3.375,USD,سواح
25/07/2026,Cash,Eating out,"-55,000",SYP,-4.125,USD,ماليبو
25/07/2026,Cash,Home,"-20,000",SYP,-1.5,USD,مي
25/07/2026,Cash,To 'حكيم',"-100,000",SYP,-7.5,USD,حلاق
25/07/2026,New Cash,To 'Cash',"-2,000",ZWL,-15.038,USD,
25/07/2026,New Cash,To 'Cash',"-2,000",ZWL,-15.038,USD,
25/07/2026,Cash,To 'حكيم',"-55,000",SYP,-4.125,USD,ماليبو
25/07/2026,Cash,To 'حكيم',"-45,000",SYP,-3.375,USD,سواح
25/07/2026,New Cash,To 'Cash',-250,ZWL,-1.879,USD,
25/07/2026,حكيم,From 'Cash',"100,000",SYP,7.5,USD,حلاق
25/07/2026,Cash,From 'New Cash',"200,000",SYP,15.038,USD,
25/07/2026,Cash,From 'New Cash',"200,000",SYP,15.038,USD,
25/07/2026,حكيم,From 'Cash',"55,000",SYP,4.125,USD,ماليبو
25/07/2026,حكيم,From 'Cash',"45,000",SYP,3.375,USD,سواح
25/07/2026,Cash,From 'New Cash',"25,000",SYP,1.879,USD,
26/07/2026,USD,Moony,-50,USD,-50,USD,
26/07/2026,Cash,Home,"-2,000",SYP,-0.15,USD,مي
26/07/2026,Cash,Home,"-196,000",SYP,-14.7,USD,متفرقات
26/07/2026,Cash,Home,"-60,000",SYP,-4.5,USD,كاجو
26/07/2026,New Cash,To 'Cash',"-1,210",ZWL,-9.097,USD,
26/07/2026,New Cash,To 'Cash',-300,ZWL,-2.255,USD,
26/07/2026,New Cash,To 'Cash',-20,ZWL,-0.15,USD,
26/07/2026,New Cash,To 'Cash',-390,ZWL,-2.932,USD,
26/07/2026,New Cash,To 'Cash',-600,ZWL,-4.511,USD,
26/07/2026,New Cash,To 'Cash',-220,ZWL,-1.654,USD,
26/07/2026,Cash,From 'New Cash',"121,000",SYP,9.097,USD,
26/07/2026,Cash,From 'New Cash',"30,000",SYP,2.255,USD,
26/07/2026,Cash,From 'New Cash',"2,000",SYP,0.15,USD,
26/07/2026,Cash,From 'New Cash',"39,000",SYP,2.932,USD,
26/07/2026,Cash,From 'New Cash',"60,000",SYP,4.511,USD,
26/07/2026,Cash,From 'New Cash',"22,000",SYP,1.654,USD,
26/07/2026,Cash,Home,"-26,000",SYP,-1.95,USD,خبز
27/07/2026,Cash,Communications,"-50,000",SYP,-3.75,USD,وحدات
27/07/2026,Shop,To 'Cash',"-90,000",SYP,-6.75,USD,
27/07/2026,Cash,To 'حكيم',"-40,000",SYP,-3,USD,وحدات رفيف
27/07/2026,Cash,From 'Shop',"90,000",SYP,6.75,USD,
27/07/2026,حكيم,From 'Cash',"40,000",SYP,3,USD,وحدات رفيف
27/07/2026,Cash,Sports,"-70,000",SYP,-5.25,USD,
27/07/2026,Cash,Taxi,"-75,000",SYP,-5.625,USD,
27/07/2026,New Cash,To 'Cash',-750,ZWL,-5.639,USD,
27/07/2026,حكيم,To 'Cash',"-70,000",SYP,-5.25,USD,ملعب
27/07/2026,Cash,From 'New Cash',"75,000",SYP,5.639,USD,
27/07/2026,Cash,From 'حكيم',"70,000",SYP,5.25,USD,ملعب
28/07/2026,Cash,Home,"-52,000",SYP,-3.9,USD,شيبس
28/07/2026,Cash,Home,"-26,000",SYP,-1.95,USD,محارم
29/07/2026,Cash,Home,"-125,000",SYP,-9.375,USD,فطاير
29/07/2026,Cash,Home,"-260,000",SYP,-19.5,USD,شاورما
29/07/2026,Cash,Home,"-10,000",SYP,-0.75,USD,تلج
29/07/2026,Cash,YYY,"-57,000",SYP,-4.275,USD,معسل
29/07/2026,Cash,To 'حكيم',"-34,000",SYP,-2.55,USD,معسل
29/07/2026,USD,To 'Cash',-100,USD,-100,USD,
29/07/2026,حكيم,From 'Cash',"34,000",SYP,2.55,USD,معسل
29/07/2026,Cash,From 'USD',"1,320,000",SYP,100,USD,
30/07/2026,Cash,YYY,"-107,000",SYP,-8.025,USD,معسل وفحم
30/07/2026,حكيم,To 'Cash',"-107,000",SYP,-8.025,USD,معسل وفحم
30/07/2026,Cash,From 'حكيم',"107,000",SYP,8.025,USD,معسل وفحم
31/07/2026,Cash,Home,"-26,000",SYP,-1.95,USD,كمون
01/08/2026,Cash,Home,"-72,000",SYP,-5.4,USD,متفرقات
01/08/2026,Cash,Home,"-150,000",SYP,-11.25,USD,جوز
01/08/2026,Cash,To 'حكيم',"-102,000",SYP,-7.65,USD,وحدات
01/08/2026,Shop,To 'Cash',"-102,000",SYP,-7.65,USD,
01/08/2026,حكيم,From 'Cash',"102,000",SYP,7.65,USD,وحدات
01/08/2026,Cash,From 'Shop',"102,000",SYP,7.65,USD,
02/08/2026,USD,Salary,"2,200",USD,"2,200",USD,
02/08/2026,USD,Bills,-22,USD,-22,USD,تحويل
02/08/2026,USD,Moony,-300,USD,-300,USD,
02/08/2026,New Cash,YYY,-150,ZWL,-1.127,USD,فحم
02/08/2026,حكيم,To 'New Cash',"-34,000",SYP,-2.55,USD,معسل
02/08/2026,حكيم,To 'New Cash',"-46,000",SYP,-3.45,USD,مزرعة وفحم
02/08/2026,New Cash,To 'حكيم',"-2,000",ZWL,-15.038,USD,سيارة
02/08/2026,New Cash,To 'حكيم',-500,ZWL,-3.759,USD,فواكي
02/08/2026,New Cash,From 'حكيم',340,ZWL,2.55,USD,معسل
02/08/2026,New Cash,From 'حكيم',460,ZWL,3.45,USD,مزرعة وفحم
02/08/2026,حكيم,From 'New Cash',"200,000",SYP,15.038,USD,سيارة
02/08/2026,حكيم,From 'New Cash',"50,000",SYP,3.759,USD,فواكي
02/08/2026,New Cash,YYY,-340,ZWL,-2.556,USD,معسل
02/08/2026,New Cash,Entertainment,"-8,260",ZWL,-62.106,USD,مزرعة
02/08/2026,New Cash,Home,"-1,400",ZWL,-10.526,USD,فواكي
02/08/2026,New Cash,Home,-380,ZWL,-2.857,USD,خبز
02/08/2026,Cash,To 'New Cash',"-508,000",SYP,-38.1,USD,
02/08/2026,New Cash,From 'Cash',"5,080",ZWL,38.1,USD,
03/08/2026,New Cash,Home,"-1,450",ZWL,-10.902,USD,قهوة
03/08/2026,New Cash,Home,"-1,550",ZWL,-11.654,USD,غاز
03/08/2026,New Cash,Home,-550,ZWL,-4.135,USD,كهربا عربين
03/08/2026,New Cash,Home,-80,ZWL,-0.601,USD,مي
03/08/2026,New Cash,Eating out,"-3,100",ZWL,-23.308,USD,فايرمان
03/08/2026,New Cash,Taxi,-600,ZWL,-4.511,USD,
03/08/2026,New Cash,Sports,-300,ZWL,-2.255,USD,
03/08/2026,New Cash,Taxi,-800,ZWL,-6.015,USD,
03/08/2026,New Cash,Home,"-7,810",ZWL,-58.723,USD,مول
03/08/2026,USD,To 'New Cash',-300,USD,-300,USD,
03/08/2026,حكيم,To 'New Cash',"-30,000",SYP,-2.25,USD,ملعب
03/08/2026,New Cash,From 'USD',"39,000",ZWL,300,USD,
03/08/2026,New Cash,From 'حكيم',300,ZWL,2.25,USD,ملعب
05/08/2026,New Cash,Home,-118,ZWL,-0.903,USD,خضرا
05/08/2026,New Cash,Home,-550,ZWL,-4.211,USD,لحمة
05/08/2026,New Cash,Taxi,-175,ZWL,-1.339,USD,
05/08/2026,New Cash,Home,-620,ZWL,-4.747,USD,متفرقات
05/08/2026,USD,House,-300,USD,-300,USD,
05/08/2026,New Cash,Home,"-1,300",ZWL,-9.954,USD,حواضر
06/08/2026,USD,Home,-115,USD,-115,USD,شراشف
06/08/2026,New Cash,Home,-600,ZWL,-4.594,USD,مونوبولي
06/08/2026,New Cash,Home,"-1,000",ZWL,-7.657,USD,ورد
06/08/2026,New Cash,Home,-250,ZWL,-1.914,USD,شيبس
06/08/2026,New Cash,YYY,-550,ZWL,-4.211,USD,فحم
06/08/2026,New Cash,Communications,"-2,350",ZWL,-17.993,USD,انترنت حرستا
06/08/2026,USD,To 'New Cash',-100,USD,-100,USD,
06/08/2026,USD,To 'New Cash',-5,USD,-5,USD,
06/08/2026,حكيم,To 'New Cash',"-290,000",SYP,-21.75,USD,انترنت وفحم
06/08/2026,New Cash,To 'محمد',"-1,200",ZWL,-9.188,USD,وحدات
06/08/2026,Shop,To 'New Cash',"-120,000",SYP,-9,USD,
06/08/2026,New Cash,From 'USD',"13,000",ZWL,100,USD,
06/08/2026,New Cash,From 'USD',650,ZWL,5,USD,
06/08/2026,New Cash,From 'حكيم',"2,900",ZWL,21.75,USD,انترنت وفحم
06/08/2026,محمد,From 'New Cash',"120,000",SYP,9.188,USD,وحدات
06/08/2026,New Cash,From 'Shop',"1,200",ZWL,9,USD,
07/08/2026,New Cash,Taxi,"-1,000",ZWL,-7.657,USD,
07/08/2026,New Cash,Home,-80,ZWL,-0.612,USD,فول
07/08/2026,New Cash,Home,"-1,200",ZWL,-9.188,USD,حلويات
07/08/2026,New Cash,Eating out,-650,ZWL,-4.977,USD,اوزي
07/08/2026,New Cash,Bills,-250,ZWL,-1.914,USD,
07/08/2026,New Cash,Entertainment,-600,ZWL,-4.594,USD,سواح
07/08/2026,New Cash,Gifts,"-4,400",ZWL,-33.69,USD,براء
07/08/2026,New Cash,Home,"-6,500",ZWL,-49.77,USD,لحمة
07/08/2026,New Cash,To 'حكيم',-250,ZWL,-1.914,USD,حلويات
07/08/2026,حكيم,To 'New Cash',"-150,000",SYP,-11.25,USD,قهوة وفستق واكل
07/08/2026,حكيم,From 'New Cash',"25,000",SYP,1.914,USD,حلويات
07/08/2026,New Cash,From 'حكيم',"1,500",ZWL,11.25,USD,قهوة وفستق واكل
08/08/2026,New Cash,Eating out,"-1,075",ZWL,-8.231,USD,شاورما
08/08/2026,New Cash,YYY,-360,ZWL,-2.756,USD,معسل
08/08/2026,New Cash,Entertainment,-350,ZWL,-2.679,USD,منتزه
08/08/2026,حكيم,To 'New Cash',"-35,000",SYP,-2.625,USD,منتزه
08/08/2026,New Cash,To 'حكيم',"-1,075",ZWL,-8.231,USD,شاورما وكايزر
08/08/2026,New Cash,From 'حكيم',350,ZWL,2.625,USD,منتزه
08/08/2026,حكيم,From 'New Cash',"107,500",SYP,8.231,USD,شاورما وكايزر
09/08/2026,New Cash,Real estate,"-2,300",ZWL,-17.611,USD,خزانة احذية
09/08/2026,New Cash,To 'حكيم',-560,ZWL,-4.287,USD,اكل وقهوة
09/08/2026,حكيم,To 'New Cash',"-35,000",SYP,-2.625,USD,ملعب
09/08/2026,حكيم,From 'New Cash',"56,000",SYP,4.287,USD,اكل وقهوة
09/08/2026,New Cash,From 'حكيم',350,ZWL,2.625,USD,ملعب
09/08/2026,New Cash,Health,-220,ZWL,-1.684,USD,معجون اسنان
09/08/2026,New Cash,Home,-410,ZWL,-3.139,USD,منظفات
09/08/2026,New Cash,Eating out,-550,ZWL,-4.211,USD,ماليبو
09/08/2026,New Cash,Sports,-350,ZWL,-2.679,USD,
09/08/2026,New Cash,Entertainment,-560,ZWL,-4.287,USD,سواح
09/08/2026,حكيم,To 'New Cash',"-153,000",SYP,-11.475,USD,باقي حساب مزرعة مرت عمو
09/08/2026,New Cash,From 'حكيم',"1,530",ZWL,11.475,USD,باقي حساب مزرعة مرت عمو
10/08/2026,New Cash,Bills,-372,ZWL,-2.848,USD,
10/08/2026,USD,To 'New Cash',-100,USD,-100,USD,
10/08/2026,New Cash,From 'USD',"13,000",ZWL,100,USD,
10/08/2026,New Cash,Home,"-2,250",ZWL,-17.228,USD,متفرقات
10/08/2026,USD,Moony,-225,USD,-225,USD,شي ان
11/08/2026,New Cash,Home,-60,ZWL,-0.459,USD,مي
11/08/2026,New Cash,YYY,-500,ZWL,-3.828,USD,معسل
11/08/2026,حكيم,To 'New Cash',"-56,000",SYP,-4.2,USD,معسل ومي
11/08/2026,محمد,To 'شام كاش',"-240,000",SYP,-18,USD,
11/08/2026,New Cash,From 'حكيم',560,ZWL,4.2,USD,معسل ومي
11/08/2026,شام كاش,From 'محمد',"2,400",ZWL,18,USD,
13/08/2026,New Cash,House,-400,ZWL,-3.047,USD,كولا
13/08/2026,New Cash,Taxi,-400,ZWL,-3.047,USD,
13/08/2026,New Cash,Home,-350,ZWL,-2.666,USD,قشاطة
13/08/2026,New Cash,YYY,-500,ZWL,-3.809,USD,فحم
13/08/2026,New Cash,Home,-500,ZWL,-3.809,USD,اجبان
13/08/2026,New Cash,Bills,-250,ZWL,-1.904,USD,
13/08/2026,New Cash,Entertainment,-500,ZWL,-3.809,USD,سواح
13/08/2026,حكيم,To 'New Cash',"-25,000",SYP,-1.875,USD,للحجة
13/08/2026,حكيم,To 'New Cash',"-50,000",SYP,-3.75,USD,سواح
13/08/2026,New Cash,From 'حكيم',250,ZWL,1.875,USD,للحجة
13/08/2026,New Cash,From 'حكيم',500,ZWL,3.75,USD,سواح
14/08/2026,New Cash,Home,-750,ZWL,-5.714,USD,حلويات
14/08/2026,New Cash,YYY,-200,ZWL,-1.523,USD,معسل
14/08/2026,New Cash,To 'حكيم',-900,ZWL,-6.857,USD,فحم ومعسل
14/08/2026,حكيم,From 'New Cash',"90,000",SYP,6.857,USD,فحم ومعسل
15/08/2026,New Cash,Health,-600,ZWL,-4.571,USD,
15/08/2026,New Cash,Home,-125,ZWL,-0.952,USD,خضرا
15/08/2026,New Cash,Home,-25,ZWL,-0.19,USD,مي
16/08/2026,New Cash,Taxi,-500,ZWL,-3.809,USD,
16/08/2026,New Cash,Gifts,"-5,400",ZWL,-41.142,USD,قزاز
16/08/2026,New Cash,Taxi,-200,ZWL,-1.523,USD,
16/08/2026,New Cash,Eating out,"-5,640",ZWL,-42.971,USD,كريسبي
16/08/2026,New Cash,Home,"-1,800",ZWL,-13.714,USD,شكلات مفاتيح
16/08/2026,New Cash,Babies,-400,ZWL,-3.047,USD,خاتم لولو
16/08/2026,New Cash,Taxi,-200,ZWL,-1.523,USD,
16/08/2026,New Cash,Home,"-1,400",ZWL,-10.666,USD,جبنة
16/08/2026,New Cash,Communications,"-1,400",ZWL,-10.666,USD,ارضي
16/08/2026,New Cash,Taxi,-200,ZWL,-1.523,USD,
16/08/2026,New Cash,Home,"-1,280",ZWL,-9.752,USD,فواكي
16/08/2026,New Cash,Health,-300,ZWL,-2.285,USD,بخاخ
16/08/2026,New Cash,Sports,-300,ZWL,-2.285,USD,
16/08/2026,New Cash,House,"-1,250",ZWL,-9.523,USD,غطاسة
16/08/2026,USD,To 'New Cash',-200,USD,-200,USD,
16/08/2026,New Cash,To 'Shop',"-5,000",ZWL,-38.095,USD,
16/08/2026,New Cash,To 'حكيم',"-1,250",ZWL,-9.523,USD,غطاسة
16/08/2026,حكيم,To 'New Cash',"-30,000",SYP,-2.25,USD,ملعب
16/08/2026,New Cash,From 'USD',"26,200",ZWL,200,USD,
16/08/2026,Shop,From 'New Cash',"500,000",SYP,38.095,USD,
16/08/2026,حكيم,From 'New Cash',"125,000",SYP,9.523,USD,غطاسة
16/08/2026,New Cash,From 'حكيم',300,ZWL,2.25,USD,ملعب
17/08/2026,New Cash,Home,-325,ZWL,-2.476,USD,لبن
17/08/2026,New Cash,Home,-75,ZWL,-0.571,USD,خضرا
17/08/2026,New Cash,Home,-700,ZWL,-5.333,USD,خبز
17/08/2026,New Cash,Home,"-1,450",ZWL,-11.047,USD,قهوة
18/08/2026,New Cash,Taxi,-350,ZWL,-2.666,USD,
18/08/2026,New Cash,House,-250,ZWL,-1.904,USD,فواكي
18/08/2026,New Cash,Home,-75,ZWL,-0.571,USD,لمبة
18/08/2026,New Cash,Entertainment,-700,ZWL,-5.333,USD,منتزه
18/08/2026,New Cash,To 'حكيم',-450,ZWL,-3.428,USD,منتزه
18/08/2026,حكيم,From 'New Cash',"45,000",SYP,3.428,USD,منتزه
19/08/2026,New Cash,Eating out,"-7,550",ZWL,-57.085,USD,القرية
19/08/2026,New Cash,Moony,"-1,225",ZWL,-9.262,USD,تياب
19/08/2026,حكيم,To 'New Cash',"-725,000",SYP,-54.375,USD,القرية
19/08/2026,New Cash,From 'حكيم',"7,250",ZWL,54.375,USD,القرية
20/08/2026,New Cash,Eating out,"-1,150",ZWL,-8.695,USD,مندي
20/08/2026,New Cash,Bills,-250,ZWL,-1.89,USD,
20/08/2026,حكيم,To 'New Cash',"-180,000",SYP,-13.5,USD,مندي والحجة
20/08/2026,New Cash,From 'حكيم',"1,800",ZWL,13.5,USD,مندي والحجة
21/08/2026,New Cash,Bills,-100,ZWL,-0.756,USD,
21/08/2026,New Cash,House,-40,ZWL,-0.302,USD,مي
21/08/2026,New Cash,Eating out,"-1,050",ZWL,-7.939,USD,ماليبو
